asset_id,session_num,session_title,session_date,statement_idx,speaker_affiliation_code,speaker_affiliation_name,speaker_name,speaker_function,speaker_group,paragraph_idx,sentence_idx,text
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",57,PHL,Philippines,,Representative,,1,1,"The Philippines, part of the Core Group on the Mandate on Trafficking in Persons, worked together with the Core Group on the Mandate on Contemporary Forms of slavery to unify the two mandates towards a more agile and integrated response to challenges that are distinct yet strongly linked to each other."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",57,PHL,Philippines,,Representative,,1,2,"The HRC resolution is considered as a historic first and can be viewed as an example of how with strong strong political will and commitment and shared commitment to improving efficiency and impact, Member States can come together to streamline long established mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",57,PHL,Philippines,,Representative,,1,3,"Nevertheless, the Philippines underscores that mandate creation should be guided by the need to address specific challenges improving efficiency and delivering real impact, and should not be driven by cost cutting concerns alone."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",57,PHL,Philippines,,Representative,,1,4,Any potential merger of mandates should only be undertaken after a thorough analysis of its implications for the peoples and the communities that we seek to serve.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",57,PHL,Philippines,,Representative,,2,0,"Finally, for the work of the informal ad hoc Working Group, the Philippines likewise recommends working closely with other UN organs and processes in Geneva, Vienna, Nairobi and other duty stations for possible exchange of best practices and lessons learned on strengthening officials efficiencies and impact of mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",57,PHL,Philippines,,Representative,,2,1,Thank you Co Chairs.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",58,IAHWG,IAHWG,,Co-Chair,,0,0,I thank the representative of the Philippines and I now give the floor to the representative of Maldives to be followed by Mexico.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",58,IAHWG,IAHWG,,Co-Chair,,0,1,"Maldives, the floor is yours."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,0,0,Thank you Coaches. The Maldives alliance with the statement delivered by the group of 77 and China the objective of this exercise should not be to simply reduce the number of mandates.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,0,1,"Rather, it must be to make the UN more efficient and adept at handling mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,0,2,"We must focus on eliminating duplications, harmonizing mandates and improving the way they are implemented."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,0,3,"To advance this goal, the Moldist proposes three practical steps to make mandate creation and follow up more effective."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,1,0,"First, equip Member States with clearer information before new mandates are approved."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,1,1,Decisions on new mandates are often made without a full understanding of existing ones that may already address similar issues.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,1,2,The Maldives therefore proposes that the General assembly establish a light review process to assess overlaps and complementarities before adoption.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,1,3,This could draw on existing procedures such as the PBI review and make full use of the mandate's website.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,1,4,Better information will help Member States to place each other and each mandates where it can deliver the greatest value.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,2,0,"Second, strengthen how we assess implementation."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,2,1,The Secretary General's reports to the General assembly usually describe actions taken but seldom evaluate their effectiveness.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,2,2,"The moralist therefore proposes updating reporting methodologies to emphasize outcomes and outputs, giving Member States a clearer view of what has been achieved."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,2,3,"The UN's field offices can support this by guaranteeing data and supplying information and reducing reporting burdens on governments, particularly that of the small island developing states."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,2,4,"Third, introduce mechanism for regular review and adjustment."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,3,0,Mandates should evolve as circumstances change.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,3,1,"An alternative process within the existing Secretariat structure could provide a periodic feedback from inception to completion, ensuring that each mandate remains relevant and aligned with its objective."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,3,2,Reforms should create a UN that is efficient in process and impactful in results.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,3,3,"The focus must be on clarity, accountability and learning from experience."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",59,MDV,Maldives,,Representative,,3,4,"The Maldives remains committed to ensuring that the UN80 process builds on the system that works smarter, collaborates better and delivers real value to the people it serves."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",60,IAHWG,IAHWG,,Co-Chair,,0,0,"I thank you, I thank the Permanent Representative of Maldives and I now give the floor to the Representative of Mexico, to be followed by Qatar."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,0,0,"Thank you Co Chairs and first of all, let me thank for your dedication and these efforts and also the information provided by the Briefers."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,0,1,A full text of our intervention will be shared with you and let me concentrate now in our proposals.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,0,2,"Madam Couture in his Report of Mandate Implementation Review, the Secretary General makes available proposals on how to better align, deliver and assess mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,0,3,"For instance, to address the aforementioned challenges, the Secretary General proposes strengthening the Secretariat's support to Member States during the formulation of mandates to identify potential duplications among draft resolutions."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,0,4,Mexico welcomes this proposal.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,1,0,We also value the Secretariat's efforts to ensure that Member States have full insight into what already exists across the United nations system when designing new mandates.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,1,1,"In this regard, we particularly welcome the initiative to introduce new tools that allow Member States to visualize and interrelate mandates during intergovernmental processes."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,1,2,"We believe that a proactive and technologically enabled Secretariat role is indispensable in providing timely information, specialized expertise and strategic guidance to Member States to assess the relevance, coherence and necessity of new mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,1,3,"Now looking ahead, Mexico also believes that the success of this process will depend on the honesty and discipline of Member States."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,1,4,As we strongly advocated during the discussions on the revitalization of the General assembly.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,2,0,We must avoid introducing new resolutions that do not bring substantial changes beyond technical or factual updates.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,2,1,"We also need to make commitment to reduce the length of mandate text to decide on biennial or triennial resolutions, and even include, whenever possible, the so called sunset clauses."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,2,2,"Similarly, it will be rational to discontinue the practice of adopting the same resolutions both in the Committees and in the Plenary."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,2,3,This should include other governing bodies.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,2,4,Streamlining this practice will make our work less duplicative.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",61,MEX,Mexico,,Representative,,3,0,"Mexico is convinced that this process is an opportunity to assess and to optimize the mandates we have created, ensuring that remain relevant, effective and aligned with today's priorities."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",62,IAHWG,IAHWG,,Co-Chair,,0,0,"I thank you, I thank the Representative of Mexico and I now give the floor to the Representative of Qatar, to be followed by Croatia."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,0,0,"At the outset, I'd like to thank the Co Chairs for convening this meeting, we align ourselves with the statements delivered on behalf of the group of 77 in China and on behalf of the Gulf Cooperation Council."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,0,1,Allow me to share a few key points in our national capacity.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,0,2,"First, the establishment of comprehensive registries of mandates is essential to ensure full visibility across the mandate landscape and to facilitate the creation of impactful and coherent mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,0,3,"Given the fragmentation of mandating bodies, we call for accelerating the creation of these registries for all existing mandates across the UN system."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,0,4,"Second, we support enhanced inter Secretariat cooperation to promote coherence across bodies and to avoid unproductive duplication such as parallel reporting on the same subject matter."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,1,0,"Third, we should seek to harness the potential of artificial intelligence tools to assist Member States in the mandate drafting process."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,1,1,"At the same time, human oversight remains indispensable to ensure that appropriate safeguards are maintained."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,1,2,"Lastly, we recognize the difficult financial situation facing the United nations even as it is tasked with undertaking more activities within existing resources."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,1,3,Resources Many resolutions are increasingly long and prescriptive and lack actual resources to implement them.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,1,4,"In this regard, we underscore the importance of establishing new mandates supported by corresponding resources."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,2,0,We thank you for your continued efforts and wish to assure you of Qatar's full support in your endeavors.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",63,QAT,Qatar,,Representative,,2,1,Thank you.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",64,IAHWG,IAHWG,,Co-Chair,,0,0,"I thank the representative of Qatar and I now give the floor to the representative of Croatia, to be followed by Algeria."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,0,0,Co facilitators.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,0,1,Thank you for the opportunity to share our views on mandate creation and for organizing the informative briefing held on October 13th.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,0,2,"My delegation aligns itself with a statement delivered by the European Union on behalf of its Member States, and I would like to add a few remarks in my national capacity."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,0,3,We appreciate your comprehensive approach to examining mandates across their full cycle.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,0,4,"As today's focus is on mandate creation, I will concentrate on three key elements we consider essential for crafting mandates that are both implementable and conducive to effective delivery."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,1,0,"First, mandates must be concise, clear, flexible, focused and adequately resourced."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,1,1,These qualities ensure mandates can serve as solid foundation for program planning and budgeting and ultimately for achieving meaningful impact.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,1,2,Ambiguity in mandates can lead to misinterpretation and hinder efficient implementation.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,1,3,"In this context, early and robust support from the Secretariat, including the Budget Office, is crucial."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,1,4,"Second, mandate visibility must be enhanced across the entire UN system."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,2,0,"Centralized and accessible information is vital to prevent duplication and overlap, and we welcome the establishment of the UN Mandate Source Registry by the Secretariat and encourage its continued development and refinement."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,2,1,"Third, mandate creation should incorporate mechanisms for evaluating impact and delivery."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,2,2,Mandates are not end in themselves.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,2,3,"We must be able to Assess, based on evidence, their contribution to improving lives."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,2,4,"And this is, after all, the the core mission of the United nations to serve the people of the world."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,3,0,Thank you.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,3,1,I thank the representative of Croatia.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",65,HRV,Croatia,,Representative,,3,2,"And I now give the floor to the representative of Algeria, to be followed by Turkey."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,0,0,Thank you very much.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,0,1,Algeria aligns itself with a statement delivered by Iraq on behalf of G77 and China.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,0,2,And I would like to highlight the following points on my national capacity.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,0,3,The discussion on the UNH process and the reflections on how mandates are created and managed go to the heart of how the United nations translate political will into action.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,0,4,"Reform, in our view, should help the organization become clearer in purpose, more transparent in process, and more accountable in delivery."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,1,0,We value the development of of tools that map the UN's mandates and make them more accessible.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,1,1,They can certainly help us see the broader picture.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,1,2,"However, these tools must support deliberation, not replace it."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,1,3,"No platform or algorithm can capture the nuance, intent and compromise that come from negotiation among Member states."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,1,4,"Technology should simplify information, not oversimplify politics or replace unstaff."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,2,0,Mandates are not technical outputs.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,2,1,They are expressions of collective intent.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,2,2,"Their wording carries meaning, imbalance that must be preserved."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,2,3,"Efficiency in form should never come at the cost of substance, of inclusiveness."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,2,4,We also welcome the push for greater financial transparency.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,3,0,Clarity on the cost and scope of mandate strengthens trusts.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,3,1,"Yet it remains essential that mandates drive resources, not the contrary."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,3,2,Political priorities must continue to guide budgetary ones.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,3,3,"What will determine the success of unity is whether it results in better coordination, credible data and genuine ownership by all national member states."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",66,DZA,Algeria,,Representative,,3,4,"If reform delivers this, it will make the UN more agile without losing its soul."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",67,IAHWG,IAHWG,,Co-Chair,,0,0,An organization that is modern in its tools but faithful to its intergovernmental nature.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",67,IAHWG,IAHWG,,Co-Chair,,0,1,"I thank you, I thank the representative of Algeria, and we thank all of you for being so concise in your interventions."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",67,IAHWG,IAHWG,,Co-Chair,,0,2,"We have 13 more speakers, so if we continue in this manner, we should be able to finish before the lunch break today."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",67,IAHWG,IAHWG,,Co-Chair,,0,3,"So I now give the floor to the representative of Turkey, to be followed by South Africa and then Ecuador."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",67,IAHWG,IAHWG,,Co-Chair,,0,4,"Turkey, the floor is yours."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,0,0,"Distinguished Co Chairs, colleagues, I'd like to thank the Co Chairs for initiating these important consultations."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,0,1,It is crucial for the UN to continue fulfilling its mandate while evolving into an effective and efficient organization to meet the challenges of today.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,0,2,Turkey has long been a strong advocate for the reform efforts aimed at achieving this goal.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,0,3,The UN 80 initiative holds significant potential to bring about meaningful improvements to the UN structure and operational modalities across the three key work streams.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,0,4,The interconnectivity between these work streams remains evident.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,1,0,"Mandates reflect the UN's intergovernmental nature and the exclusive jurisdiction of Member States, as well as their differing needs and priorities within the UN's three pillars."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,1,1,"As such, this work stream requires particular attention."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,1,2,The Secretary General's report on this issue provides a valuable reference for Member States in their decision making processes.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,1,3,"The report underscores the importance of keeping mandates concise, clear, clear and focused."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,1,4,"Moreover, the financial implications of mandate development should be carefully considered."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,2,0,Periodic reviews of mandates are essential.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,2,1,"Efforts must be made to ensure complementarity, avoid duplication, and promote synergy between the General assembly and ECOSOC mandates."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,2,2,"While we agree that attention should be given to the increased number of meetings and associated costs, we must also recognize that facilitating multilateralism and international diplomacy by bringing Member States together remains one of the UN's core functions."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,2,3,It is also important to seek potential savings within the UN80 process grounded in a balanced cost benefit analysis.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,2,4,"We must approach any changes that could undermine the authority of other key decisions making bodies, such as such as the General assembly and its main committees, with caution."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,3,0,"These bodies, after all, represent all Member States equally, while ECOSOC offers a general inclusive platform for all countries to engage in its work."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,3,1,"In conclusion, as we address work stream two, we must strike a careful balance between the UN's urgent need for reform, the goal of increasing its effectiveness and efficiency, and the authority of Member States to formulate mandates consistent with the UN's intergovernmental nature."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",68,TUR,Türkiye,,Representative,,3,2,I thank you.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",69,IAHWG,IAHWG,,Co-Chair,,0,0,I thank the representative of Turkey.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",69,IAHWG,IAHWG,,Co-Chair,,0,1,"I now give the floor to the representative of South Africa, to be followed by Ecuador and then Republic of Korea."
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,0,0,Thank you Coaches.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,0,1,My delegation aligns itself with with the group of 77 in China.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,0,2,Statement delivered by the distinguished representative of Iraq.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,0,3,South Africa would like to make the following remarks in its national capacity.
k1w/k1w9g0n7gs,Session 3,Mandate Creation consultations - Statements from members of the working group,"Oct 23, 2025",70,ZAF,South Africa,,Representative,,0,4,"Firstly, regarding mandate creation, General assembly resolution 77335 calling for the expanded use of digital repositories to strengthen institutional memory in is a key factor in assisting us to shape future mandates and avoid unproductive duplication that comes with additional costs."
